Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value
CHEMBL2397188,,None,401.54,0,3.55,4,CNC(=O)[C@@H]1CCCN1C(=O)Nc1nc(C)c(-c2ccnc(C(C)(C)C)c2)s1,IC50,'=',4200,nM,5.38,,,UO_0000065,13.39,0.26,1.83,6.16,0,CHEMBL2400731,Inhibition of P110delta (unknown origin) using PIP2:PS as substrate by TR-FRET assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2396607,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,4.2
CHEMBL2414296,,None,532.65,1,2.72,31,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(C(=O)N3CCC(C(C)(C)O)CC3)n(C)c2n1,IC50,'=',52.8,nM,7.28,,,UO_0000065,13.66,0.25,4.56,6.36,0,CHEMBL2415716,Inhibition of PI3Kdelta in human whole blood assessed as expression of CD69 in B cell preincubated for 1 hr by flow cytometry,B,BAO_0000221,tissue-based format,Homo sapiens,CHEMBL3638178,Blood,B,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2413047,1,Scientific Literature,Bioorg Med Chem Lett,2013,None,,,,52.8
CHEMBL5187939,,None,515.98,1,4.93,38,N#Cc1c(N)ncnc1N1[C@H](c2nc3cccc(Cl)c3c(=O)n2-c2cccc(F)c2)C[C@@H]2CCCC[C@@H]21,IC50,'=',34,nM,7.47,,,UO_0000065,14.47,0.28,2.54,6.57,0,CHEMBL5151504,Inhibition of PI3Kdelta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5149992,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.5 hr,INHIBITOR,,0.034
CHEMBL1213082,,None,397.44,0,2.77,1,Cc1ccccc1-n1c(Cn2cnc3c(N)ncnc32)nc2cccc(C)c2c1=O,IC50,'=',130,nM,6.89,,,UO_0000065,17.33,0.31,4.12,6.59,0,CHEMBL1216943,Inhibition of p110delta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1212808,1,Scientific Literature,Nat Chem Biol,2010,None,,,,130
CHEMBL5179250,,None,412.52,0,3.8,12,CCC(=O)N1CC[C@H](Nc2ncnc3sc(-c4ccc(OC)c(OC)c4)cc23)C1,IC50,'=',21,nM,7.68,,,UO_0000065,18.61,0.36,3.88,10.03,0,CHEMBL5167633,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate measured after 1 hr in presence of ATP by ADP-glo luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5154925,1,Scientific Literature,J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,21
CHEMBL5186453,,None,609.63,1,2.68,44,C[C@H](N1Cc2cc(-c3ccn4nc(N)c(C(=O)N[C@H]5CC[C@@](C)(O)CC5)c4n3)cc(NS(C)(=O)=O)c2C1=O)C(F)(F)F,IC50,'=',146,nM,6.84,,,UO_0000065,11.21,0.22,4.16,3.97,0,CHEMBL5155270,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate preincubated for 1 hr followed by substrate addition and measured after 60 mins in presence of ATP by ADP-glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5154644,1,Scientific Literature,J Med Chem,2022,None,TIME = 2.0 hr,INHIBITOR,,146
CHEMBL5084675,,None,617.67,2,0.92,6ak,NC(=O)[C@@H]1CC(O)CN1C(=O)c1ccc(NC(=O)Nc2ccc(-c3nc(N4CCOCC4)nc(N4CCOCC4)n3)cc2)cc1,IC50,'=',16.1,nM,7.79,,,UO_0000065,12.62,0.24,6.87,4.14,0,CHEMBL5047790,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate in presence of ATP incubated for 60 mins by ADP-glo based luminescence assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5046253,1,Scientific Literature,Eur J Med Chem,2022,None,TIME = 1.0 hr,INHIBITOR,,16.1
CHEMBL3774448,,None,272.35,0,2.72,17,O=C1NC(=S)S/C1=C\c1ccc2ncccc2c1,IC50,'=',16.1,nM,7.79,,,UO_0000065,28.61,0.59,5.07,18.56,0,CHEMBL3778436,Inhibition of PI3K p110delta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3774321,1,Scientific Literature,Eur J Med Chem,2016,None,,,,16.1
CHEMBL5274907,,None,454.3,0,4.41,66,Nc1ncnc2c1c(-c1cc(O)c(Br)c(F)c1)nn2C1CCc2ccccc2C1,IC50,'=',0.27,nM,9.57,,,UO_0000065,21.06,0.45,5.16,10.65,0,CHEMBL5243524,Inhibition of PI3Kdelta (unknown origin) at 1 uM,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5241118,1,Scientific Literature,RSC Med Chem,2022,None,DOSE = 1.0 microM,INHIBITOR,,0.27
CHEMBL2326952,,None,385.44,0,3.53,22; SF2535,CCOC(=O)c1ccc(-c2csc3c(=O)cc(N4CCOCC4)oc23)cc1,IC50,'=',27,nM,7.57,,,UO_0000065,19.64,0.38,4.04,10.97,1,CHEMBL5253694,Inhibition of PI3Kdelta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5252533,1,Scientific Literature,J Med Chem,2016,None,,INHIBITOR,,27
CHEMBL3939028,,None,407.47,0,3.7,5a,CCC(=O)N1CC[C@H](Oc2cnc3ccc(-c4ccc(OC)c(OC)c4)cc3n2)C1,IC50,,,,,,Not Determined,,,,,,0,CHEMBL3868300,Inhibition of myristoylated PI3K-delta (unknown origin) overexpressed in Rat1 cells assessed as inhibition of Akt phosphorylation,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Rat1,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL3867474,1,Scientific Literature,Bioorg Med Chem Lett,2016,CHEMBL3307665,,,,
CHEMBL2057364,,None,483.56,0,1.89,9j,CC(C)(C)NS(=O)(=O)c1cncc(-c2ccc3nc(NC(=O)NCCn4cccn4)nn3c2)c1,IC50,'=',199.53,nM,6.7,,,UO_0000065,13.86,0.27,4.81,4.52,0,CHEMBL2062042,Inhibition of PI3Kdelta in human HL60 cell lysate by kinobead assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HL-60,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2057090,1,Scientific Literature,Bioorg Med Chem Lett,2012,CHEMBL3307654,,,,6.7
CHEMBL1957848,,None,344.8,0,2.03,5,O=c1cc(N2CCOCC2)nc2n(Cc3cccc(Cl)c3)ccn12,IC50,'=',200,nM,6.7,,,UO_0000065,19.43,0.38,4.67,12.94,0,CHEMBL1958673,Inhibition of PI3Kdelta by time-resolved FRET displacement assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1955857,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,0.2
CHEMBL1957863,,None,442.44,0,3.86,22,Cc1c(Cn2c3ccccc3n3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F,IC50,'=',80,nM,7.1,,,UO_0000065,16.04,0.3,3.24,13.71,0,CHEMBL1958673,Inhibition of PI3Kdelta by time-resolved FRET displacement assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1955857,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,0.08
CHEMBL1957866,,None,393.27,0,3.08,26b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1957871,,None,409.27,0,2.05,29,O=c1cc(N2CCOC(CO)C2)nc2n(Cc3cccc(Cl)c3Cl)ccn12,IC50,'=',160,nM,6.8,,,UO_0000065,16.6,0.34,4.75,9.44,0,CHEMBL1958673,Inhibition of PI3Kdelta by time-resolved FRET displacement assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1955857,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,0.16
CHEMBL1957841,,None,360.42,0,2.53,13,O=c1cc(N2CCOCC2)nc2n(Cc3cccc4ccccc34)ccn12,IC50,'=',40,nM,7.4,,,UO_0000065,20.53,0.37,4.87,14.29,0,CHEMBL1958673,Inhibition of PI3Kdelta by time-resolved FRET displacement assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1955857,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,0.04
CHEMBL2018360,,None,453.49,0,3.21,15,CSc1nn2c(=O)cc(N3CCOC(C)C3)nc2n1Cc1cccc(C(F)(F)F)c1C,IC50,'=',25,nM,7.6,,,UO_0000065,16.76,0.33,4.39,11.76,0,CHEMBL2019375,Inhibition of PI3Kdelta by continuous read time resolved fluorescence resonance energy transfer displacement assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2016550,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,0.025
CHEMBL2018222,,None,421.42,0,2.8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1241588,,None,311.35,0,2.43,PP54,CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21,IC50,'=',1300,nM,5.89,,,UO_0000065,18.9,0.35,3.46,6.68,0,CHEMBL1243967,Inhibition of recombinant PI3Kdelta by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,1.3
CHEMBL5170302,,None,497.99,0,4.79,30,N#Cc1c(N)ncnc1N1[C@H](c2nc3cccc(Cl)c3c(=O)n2-c2ccccc2)C[C@@H]2CCCC[C@@H]21,IC50,'=',90,nM,7.05,,,UO_0000065,14.15,0.27,2.26,6.2,0,CHEMBL5151504,Inhibition of PI3Kdelta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5149992,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.5 hr,INHIBITOR,,0.09
CHEMBL592445,GEDATOLISIB,3,615.74,1,3.02,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4166144,,None,557.58,1,4.23,19,COc1ncc(-c2cc(OC3CCOCC3)c3nc(N)nc(C)c3c2)cc1NS(=O)(=O)c1ccc(F)cc1F,IC50,'=',0.18,nM,9.74,,,UO_0000065,17.48,0.34,5.51,7.03,0,CHEMBL4150390,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4145625,1,Scientific Literature,J Med Chem,2018,None,,,,0.18
CHEMBL3964073,,None,422.29,0,3.88,3,Nc1ncnc2c1c(-c1ccc(Br)c(O)c1)nn2C1Cc2ccccc2C1,IC50,'=',10,nM,8,,,UO_0000065,18.94,0.4,4.12,8.9,0,CHEMBL4190837,Inhibition of PI3Kdelta (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4190187,1,Scientific Literature,Bioorg Med Chem Lett,2017,None,,,,0.01
CHEMBL2381271,,None,392.49,0,3.98,18,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(-c3cn(C)cn3)ccc1-2,IC50,'=',0.6,nM,9.22,,,UO_0000065,23.5,0.45,5.24,13.05,0,CHEMBL2383017,Inhibition of GST-fused human recombinant PI3Kdelta expressed in baculovirus infected SF9 cells after 1 hr by scintillation proximity assay in presence of [gamma-33P]-ATP,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2380305,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308860,,,,0.6
CHEMBL2381265,,None,367.48,0,3.27,12,CC(C)n1ncnc1-c1nc2c(s1)CCOc1cc(C3CNC3)ccc1-2,IC50,'<',0.5,nM,,,,UO_0000065,,,,,0,CHEMBL2383017,Inhibition of GST-fused human recombinant PI3Kdelta expressed in baculovirus infected SF9 cells after 1 hr by scintillation proximity assay in presence of [gamma-33P]-ATP,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2380305,1,Scientific Literature,Bioorg Med Chem Lett,2013,CHEMBL3308860,,,,0.5
CHEMBL521851,PICTILISIB,2,513.65,1,2.15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1928565,,None,398.4,0,2.08,6d,Cc1cccc([N+](=O)[O-])c1S(=O)(=O)N(C)/N=C/c1cnn2ccc(C#N)cc12,IC50,'=',100,nM,7,,,UO_0000065,17.57,0.34,4.92,5.23,0,CHEMBL1932610,Inhibition of recombinant PI3K p110delta using L-alpha-phosphatidylinositol as substrate and [gamma33P]ATP after 60 mins by thin layer chromatographic technique,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1926530,1,Scientific Literature,Bioorg Med Chem,2012,None,,,,100
CHEMBL1242111,,None,313.34,0,3.04,PP78,Nc1ncnc2c1c(-c1cccc(O)c1F)nn2C1CCCC1,IC50,'=',249,nM,6.6,,,UO_0000065,21.08,0.39,3.56,7.35,0,CHEMBL1243967,Inhibition of recombinant PI3Kdelta by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,0.249
CHEMBL1242752,,None,327.39,0,3.06,PP305,CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC,IC50,'=',103,nM,6.99,,,UO_0000065,21.34,0.4,3.93,7.93,0,CHEMBL1243967,Inhibition of recombinant PI3Kdelta by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,0.103
CHEMBL1242852,,None,392.46,0,4.39,PP86,CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,IC50,'=',2480,nM,5.61,,,UO_0000065,14.28,0.26,1.22,5.56,0,CHEMBL1243967,Inhibition of recombinant PI3Kdelta by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,2.48
CHEMBL1241586,,None,309.33,0,1.83,PP156,CC(C)n1nc(-c2ccc3[nH]c(=O)[nH]c3c2)c2c(N)ncnc21,IC50,'=',2000,nM,5.7,,,UO_0000065,18.42,0.34,3.87,4.82,0,CHEMBL1243967,Inhibition of recombinant PI3Kdelta by radioactive phosphotransfer assay in presence of 10 uM ATP,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1240340,1,Scientific Literature,Nat Chem Biol,2008,None,,,,2
CHEMBL5218671,,None,667.09,2,3.23,83,N#Cc1c(N)nc(N)nc1N1C[C@H](OC(=O)NCc2ccc(C(=O)NO)cc2)C[C@H]1c1nc2cccc(Cl)c2c(=O)n1-c1ccccc1,IC50,'=',1.6,nM,8.8,,,UO_0000065,13.19,0.25,5.57,3.87,0,CHEMBL5217050,Inhibition of PI3Kdelta (unknown origin) measured by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5214954,1,Scientific Literature,Bioorg Med Chem,2022,None,,INHIBITOR,,1.6
CHEMBL5220310,,None,611.04,2,1.84,106,Cn1c([C@@H]2C[C@@H](OC(=O)NCc3ccc(C(=O)NO)s3)CN2c2nc(N)nc(N)c2C#N)nc2cccc(Cl)c2c1=O,IC50,'=',16,nM,7.8,,,UO_0000065,12.76,0.25,5.96,3.43,0,CHEMBL5217050,Inhibition of PI3Kdelta (unknown origin) measured by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL5214954,1,Scientific Literature,Bioorg Med Chem,2022,None,,INHIBITOR,,16
CHEMBL2152773,,None,379.4,0,2.64,16,OCc1ccc2nc(-c3c(F)ccc4[nH]ccc34)nc(N3CCOCC3)c2n1,IC50,'=',27,nM,7.57,,,UO_0000065,19.95,0.37,4.93,8.68,0,CHEMBL2157248,Inhibition of PI3K p110delta using PIP2 as substrate assessed as PIP3 formation by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2151019,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,27
CHEMBL2152774,,None,510.64,1,4.19,17,CC(C)(O)C1CCN(Cc2nc3c(N4CCOCC4)nc(-c4c(F)ccc5[nH]ccc45)nc3s2)CC1,IC50,'=',0.6,nM,9.22,,,UO_0000065,18.06,0.35,5.03,10.2,0,CHEMBL2157248,Inhibition of PI3K p110delta using PIP2 as substrate assessed as PIP3 formation by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2151019,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,0.6
CHEMBL2152776,,None,509.65,1,4.8,19,CC(C)(O)C1CCN(Cc2cc3nc(-c4c(F)ccc5[nH]ccc45)nc(N4CCOCC4)c3s2)CC1,IC50,'=',4,nM,8.4,,,UO_0000065,16.48,0.32,3.6,10.83,0,CHEMBL2157248,Inhibition of PI3K p110delta using PIP2 as substrate assessed as PIP3 formation by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2151019,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,4
CHEMBL2152771,,None,464.57,0,1.88,14,CC(C)(O)C1CCN(Cc2ccc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3n2)CC1,IC50,'=',145,nM,6.84,,,UO_0000065,14.72,0.27,4.96,5.41,0,CHEMBL2157253,Inhibition of PI3Kdelta-mediated AKT phosphorylation in B cells in presence of human serum,B,BAO_0000219,cell-based format,Homo sapiens,None,None,B,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2151019,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,,,,145
CHEMBL2171940,,None,517.68,1,3.02,18,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCN(C(C)(C)C)CC3)n(C)c2n1,IC50,'=',1,nM,9,,,UO_0000065,17.39,0.32,5.98,11.2,0,CHEMBL2174981,Inhibition of recombinant PI3Kdelta assessed as inhibition of PIP3 production for 30 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2169748,1,Scientific Literature,J Med Chem,2012,None,,,,1
CHEMBL2171946,,None,521.69,1,3.81,7,CCc1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(CN3CCC(C(C)(C)O)CC3)sc2n1,IC50,'=',1,nM,9,,,UO_0000065,17.25,0.33,5.19,9.74,0,CHEMBL2174981,Inhibition of recombinant PI3Kdelta assessed as inhibition of PIP3 production for 30 mins by fluorescence polarization assay,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2169748,1,Scientific Literature,J Med Chem,2012,None,,,,1
CHEMBL98350,LY-294002,-1,307.35,0,3.3,LY-294002,O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,IC50,'=',570,nM,6.24,,,UO_0000065,20.32,0.37,2.94,14.63,0,CHEMBL2021236,Inhibition of PI3Kdelta expressed in cells co-expressing N-terminal His-tagged human p85a using L-alpha-phosphatidylinositol substrate by TLC based phosphor imaging,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2016554,1,Scientific Literature,Bioorg Med Chem,2012,None,,,,0.57
CHEMBL522069,,None,471.59,0,4.65,8j,CC1(C)Cc2nc(N3CCOc4ccc(-c5cnn(Cc6ccccc6)c5)cc43)sc2C(=O)N1,IC50,'=',4,nM,8.4,,,UO_0000065,17.81,0.34,3.75,11.62,0,CHEMBL1008868,Inhibition of PI3Kdelta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1141705,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,,4
CHEMBL4175904,,None,353.39,0,4.36,8h,O=C(Nc1cc(-c2ccc3cc[nH]c3c2)cc2[nH]ncc12)c1ccccn1,IC50,'=',3162.28,nM,5.5,,,UO_0000065,15.56,0.28,1.14,6.36,0,CHEMBL4135739,Inhibition of PI3Kdelta (unknown origin) using PIP2 as substrate pretreated for 15 mins followed by substrate addition measured after 1 hr,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL4130529,1,Scientific Literature,ACS Med Chem Lett,2017,None,,,,5.5
CHEMBL1615278,,None,544.6,2,5.82,24,C[C@@H](Oc1cc(-n2cnc3ccc(OC4CCN(C)CC4)cc32)sc1C(N)=O)c1ccccc1C(F)(F)F,IC50,'=',530,nM,6.28,,,UO_0000065,11.52,0.23,0.46,7.6,0,CHEMBL960870,Inhibition of human PI3Kdelta,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1153318,1,Scientific Literature,Bioorg Med Chem Lett,2009,None,,,,530
CHEMBL2018271,,None,359.36,0,3.65,6l,COc1ccc(-c2nnc(SCc3cccc([N+](=O)[O-])c3)o2)c(O)c1,IC50,'=',29730,nM,4.53,,,UO_0000065,12.6,0.25,0.88,4.06,0,CHEMBL2021236,Inhibition of PI3Kdelta expressed in cells co-expressing N-terminal His-tagged human p85a using L-alpha-phosphatidylinositol substrate by TLC based phosphor imaging,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2016554,1,Scientific Literature,Bioorg Med Chem,2012,None,,,,29.73
CHEMBL2018409,,None,328.39,0,4.05,6v,COc1cccc(CSc2nnc(-c3ccc(C)cc3O)o2)c1,IC50,'>',100000,nM,,,,UO_0000065,,,,,0,CHEMBL2021236,Inhibition of PI3Kdelta expressed in cells co-expressing N-terminal His-tagged human p85a using L-alpha-phosphatidylinositol substrate by TLC based phosphor imaging,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL2016554,1,Scientific Literature,Bioorg Med Chem,2012,None,,,,100
CHEMBL491440,,None,492.61,0,2.68,10a,CC1(C)Cc2nc(N3CCOc4ccc(Nc5ccc(N6CCNCC6)nn5)cc43)sc2C(=O)N1,IC50,'=',21,nM,7.68,,,UO_0000065,15.59,0.3,5,7.14,0,CHEMBL1008868,Inhibition of PI3Kdelta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1141705,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,,21
CHEMBL498379,,None,491.62,0,2.95,11b,CN1CCN(c2ccc(-c3ccc4c(c3)N(c3nc5c(s3)C(=O)NC(C)(C)C5)CCO4)nn2)CC1,IC50,'=',231,nM,6.64,,,UO_0000065,13.5,0.26,3.69,7.65,0,CHEMBL1008868,Inhibition of PI3Kdelta,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL3130,PI3-kinase p110-delta subunit,Homo sapiens,SINGLE PROTEIN,CHEMBL1141705,1,Scientific Literature,Bioorg Med Chem Lett,2008,None,,,,231
